road,count
宜蘭縣宜蘭市自強新路,9
宜蘭縣頭城鎮濱海路四段,9
宜蘭縣壯圍鄉美功路1段,9
宜蘭縣頭城鎮青雲路1段,9
宜蘭縣宜蘭市大坡路2段,9
宜蘭縣壯圍鄉功勞村美功路1段,9
宜蘭縣宜蘭市民權路1段,9
宜蘭縣宜蘭市大福路2段,9
宜蘭縣五結鄉五濱路1段,9
宜蘭縣五結鄉傳藝路2段,9
宜蘭縣礁溪鄉白雲二路,8
宜蘭縣礁溪鄉信義路,8
宜蘭縣頭城鎮中崙里三和路,8
宜蘭縣頭城鎮濱海路1段,8
宜蘭縣壯圍鄉永美路2段,8
宜蘭縣冬山鄉東城路,8
宜蘭縣五結鄉溪濱路,8
宜蘭縣礁溪鄉育龍路,8
宜蘭縣壯圍鄉美福路二段,8
宜蘭縣羅東鎮南宜四路,8
宜蘭縣頭城鎮金面路,8
宜蘭縣羅東鎮豐年路,8
宜蘭縣壯圍鄉大福村壯濱路六段,8
宜蘭縣頭城鎮港口路,8
宜蘭縣員山鄉浮洲路,8
宜蘭縣員山鄉慈惠路,8
宜蘭縣宜蘭市中山路,8
宜蘭縣礁溪鄉吳沙村四結路,8
宜蘭縣宜蘭市延平一路,8
宜蘭縣頭城鎮烏石港路,8
宜蘭縣頭城鎮下埔路,8
宜蘭縣冬山鄉群英路,8
宜蘭縣宜蘭市健康路,8
宜蘭縣冬山鄉幸福三路,8
宜蘭縣冬山鄉水井路,8
宜蘭縣頭城鎮大坑路,8
宜蘭縣宜蘭市雪峰一路,8
宜蘭縣冬山鄉鹿得五路,8
宜蘭縣三星鄉拱照村三星路三段,8
宜蘭縣宜蘭市珍珠路,8
宜蘭縣員山鄉隘界路,8
宜蘭縣五結鄉自強路,8
宜蘭縣宜蘭市津梅路,8
宜蘭縣五結鄉大吉二路,8
宜蘭縣宜蘭市縣政二街,8
宜蘭縣壯圍鄉中央路2段,8
宜蘭縣宜蘭市新生路,8
宜蘭縣蘇澳鎮新榮路,8
宜蘭縣宜蘭市建蘭南路,8
宜蘭縣蘇澳鎮漁港路,8
宜蘭縣冬山鄉富農路1段,8
宜蘭縣員山鄉賢德路1段,8
宜蘭縣蘇澳鎮蘇濱路2段,8
宜蘭縣羅東鎮北成路1段,8
宜蘭縣冬山鄉國道5號,7
宜蘭縣五結鄉大吉一路,7
宜蘭縣冬山鄉八寶路,7
宜蘭縣蘇澳鎮蘇西里蘇港路,7
宜蘭縣頭城鎮頂埔里青雲路二段,7
宜蘭縣冬山鄉富農路二段,7
宜蘭縣礁溪鄉191甲,7
宜蘭縣五結鄉公園三路,7
宜蘭縣三星鄉196線,7
宜蘭縣員山鄉文化路,7
宜蘭縣五結鄉利澤路,7
宜蘭縣蘇澳鎮永榮里蘇濱路二段,7
宜蘭縣礁溪鄉台9,7
宜蘭縣宜蘭市長春路,7
宜蘭縣五結鄉新五路,7
宜蘭縣壯圍鄉大福路一段,7
宜蘭縣三星鄉大隱十一路,7
宜蘭縣羅東鎮南昌街53巷,7
宜蘭縣礁溪鄉龍潭村大坡路,7
宜蘭縣五結鄉興盛北路,7
宜蘭縣頭城鎮北宜路一段,7
宜蘭縣羅東鎮北投街235巷,7
宜蘭縣冬山鄉建進一路,7
宜蘭縣南澳鄉東岳村蘇花公路三段,7
宜蘭縣宜蘭市新生里中山路五段,7
宜蘭縣五結鄉孝威南路,7
宜蘭縣頭城鎮開蘭東路,7
宜蘭縣宜蘭市慈安里慈安路,7
宜蘭縣員山鄉大湖1路,7
宜蘭縣三星鄉萬富村上將路五段,7
宜蘭縣五結鄉三吉一路,7
宜蘭縣蘇澳鎮林森路,7
宜蘭縣蘇澳鎮聖湖里蘇港路,7
宜蘭縣三星鄉尾塹村上將路一段,7
宜蘭縣蘇澳鎮聖愛里聖愛路,7
宜蘭縣礁溪鄉公園路,7
宜蘭縣冬山鄉191甲,7
宜蘭縣壯圍鄉吉祥村中央路二段,7
宜蘭縣五結鄉利寶路,7
宜蘭縣礁溪鄉份尾三路,7
宜蘭縣羅東鎮樹人路,7
宜蘭縣羅東鎮東宜四路,7
宜蘭縣冬山鄉中華路,7
宜蘭縣三星鄉月眉村三星路四段,7
宜蘭縣羅東鎮長春路,7
宜蘭縣頭城鎮大里里濱海路六段,7
宜蘭縣宜蘭市津梅一路,7
宜蘭縣三星鄉大隱十三路,7
宜蘭縣員山鄉員山村金山西路,7
宜蘭縣蘇澳鎮民昌街,7
宜蘭縣宜蘭市忠義路,7
宜蘭縣冬山鄉美和路1段,7
宜蘭縣南澳鄉宜55,7
宜蘭縣三星鄉縣196線,7
宜蘭縣宜蘭市農權路3段,7
宜蘭縣羅東鎮傳藝路2段,7
宜蘭縣員山鄉蘭城路,6
宜蘭縣五結鄉三興西路,6
宜蘭縣員山鄉員山村復興路,6
宜蘭縣蘇澳鎮造船路,6
宜蘭縣蘇澳鎮新城路,6
宜蘭縣壯圍鄉新南村新南路,6
宜蘭縣南澳鄉武塔村蘇花公路,6
宜蘭縣員山鄉員山村金泰路,6
宜蘭縣壯圍鄉功勞村功勞路,6
宜蘭縣蘇澳鎮隆恩路,6
宜蘭縣礁溪鄉吳沙村開蘭路,6
宜蘭縣礁溪鄉,6
宜蘭縣宜蘭市大坡路,6
宜蘭縣五結鄉中正北路,6
宜蘭縣三星鄉中興路二段,6
宜蘭縣頭城鎮武營路,6
宜蘭縣員山鄉尚德村員山路一段,6
宜蘭縣頭城鎮更新里濱海路三段,6
宜蘭縣頭城鎮民鋒路,6
宜蘭縣三星鄉尚健二路一段,6
宜蘭縣冬山鄉廣安路,6
宜蘭縣宜蘭市吉祥路,6
宜蘭縣蘇澳鎮南強里南澳路,6
宜蘭縣五結鄉三吉二路,6
宜蘭縣員山鄉三鬮路,6
宜蘭縣羅東鎮西安街87巷,6
宜蘭縣三星鄉安農北路二段,6
宜蘭縣冬山鄉龍祥三路,6
宜蘭縣壯圍鄉壯志路,6
宜蘭縣三星鄉南北幹路,6
宜蘭縣宜蘭市成功路,6
宜蘭縣冬山鄉寶慶路,6
宜蘭縣蘇澳鎮南正里江夏路,6
宜蘭縣三星鄉宜61線,6
宜蘭縣壯圍鄉美功路,6
宜蘭縣羅東鎮新群一路,6
宜蘭縣三星鄉義興路,6
宜蘭縣宜蘭市黎明三路一段,6
宜蘭縣員山鄉思源路,6
宜蘭縣蘇澳鎮大圳路,6
宜蘭縣冬山鄉德興一路,6
宜蘭縣三星鄉大埔二路,6
宜蘭縣蘇澳鎮德興一路,6
宜蘭縣蘇澳鎮中正路,6
宜蘭縣冬山鄉大安路,6
宜蘭縣蘇澳鎮龍祥二路,6
宜蘭縣宜蘭市大福路,6
宜蘭縣員山鄉蜊埤路,6
宜蘭縣冬山鄉太和路,6
宜蘭縣冬山鄉南興路,6
宜蘭縣三星鄉宜26-1線,6
宜蘭縣礁溪鄉時潮村大塭路,6
宜蘭縣五結鄉文德路,6
宜蘭縣員山鄉台7丁線,6
宜蘭縣員山鄉永廣路,6
宜蘭縣五結鄉三結三路,6
宜蘭縣頭城鎮濱海路2段,6
宜蘭縣冬山鄉香城路,6
宜蘭縣羅東鎮傳藝路,6
宜蘭縣員山鄉成功二路,6
宜蘭縣宜蘭市宜科路,6
宜蘭縣羅東鎮富農路3段,6
宜蘭縣蘇澳鎮台九線,6
宜蘭縣壯圍鄉台2線,6
宜蘭縣宜蘭市鎮平二路,6
宜蘭縣南澳鄉澳花村蘇花公路,6
宜蘭縣五結鄉仁五路,6
宜蘭縣羅東鎮中正路一段,6
宜蘭縣蘇澳鎮龍德里區界西路,6
宜蘭縣羅東鎮西寧路,6
宜蘭縣冬山鄉寶和路,6
宜蘭縣大同鄉?專一線,6
宜蘭縣礁溪鄉林尾山路,6
宜蘭縣礁溪鄉德陽村礁溪路5段,6
宜蘭縣蘇澳鎮蘇濱路3段,6
宜蘭縣五結鄉中興路3段,6
宜蘭縣礁溪鄉德陽村礁溪路4段,6
宜蘭縣壯圍鄉191縣道路,6
宜蘭縣三星鄉大隱村大埔中路,6
宜蘭縣宜蘭市復興路3段,6
宜蘭縣冬山鄉191縣道路,6
宜蘭縣羅東鎮191線道路,6
宜蘭縣宜蘭市新生里環市東路三段,5
宜蘭縣頭城鎮拔雅里復興路,5
宜蘭縣壯圍鄉191,5
宜蘭縣壯圍鄉東津路,5
宜蘭縣頭城鎮和平街,5
宜蘭縣冬山鄉富英三路,5
宜蘭縣五結鄉西河路,5
宜蘭縣宜蘭市茭白路,5
宜蘭縣冬山鄉三全路,5
宜蘭縣五結鄉利澤東路,5
宜蘭縣員山鄉惠深二路,5
宜蘭縣五結鄉側車道,5
宜蘭縣羅東鎮圳邊路,5
宜蘭縣壯圍鄉,5
宜蘭縣員山鄉大湖6路,5
宜蘭縣員山鄉新城路,5
宜蘭縣蘇澳鎮龍德里蘇濱路三段,5
宜蘭縣員山鄉頭分路,5
宜蘭縣冬山鄉武罕五路,5
宜蘭縣羅東鎮新群二路,5
宜蘭縣頭城鎮濱海路,5
宜蘭縣三星鄉成功路,5
宜蘭縣羅東鎮建國街,5
宜蘭縣冬山鄉香和路,5
宜蘭縣羅東鎮東宜三路,5
宜蘭縣蘇澳鎮南興路,5
宜蘭縣五結鄉利工二路,5
宜蘭縣冬山鄉幸福二路,5
宜蘭縣羅東鎮傳藝路二段,5
宜蘭縣蘇澳鎮國道5號,5
宜蘭縣員山鄉大安路,5
宜蘭縣礁溪鄉大義路,5
宜蘭縣冬山鄉武罕一路,5
宜蘭縣員山鄉永金路,5
宜蘭縣冬山鄉中正路,5
宜蘭縣蘇澳鎮永榮里和平路,5
宜蘭縣羅東鎮站前北路,5
宜蘭縣壯圍鄉忠孝村壯六路,5
宜蘭縣宜蘭市凱旋里中山路一段,5
宜蘭縣冬山鄉珍珠五路,5
宜蘭縣羅東鎮康莊路,5
宜蘭縣三星鄉宜26線,5
宜蘭縣冬山鄉永興路,5
宜蘭縣冬山鄉中山路,5
宜蘭縣宜蘭市雪峰三路,5
宜蘭縣蘇澳鎮蘇南里中山路一段,5
宜蘭縣頭城鎮中崙路,5
宜蘭縣壯圍鄉過嶺路,5
宜蘭縣蘇澳鎮蘇北里中山路一段,5
宜蘭縣冬山鄉西安街,5
宜蘭縣頭城鎮頭濱路,5
宜蘭縣南澳鄉南澳村蘇花公路,5
宜蘭縣五結鄉利澤西路,5
宜蘭縣羅東鎮國道5號,5
宜蘭縣宜蘭市清華二路,5
宜蘭縣壯圍鄉壯濱路6段,5
宜蘭縣冬山鄉梅湖路,5
宜蘭縣五結鄉仁愛路二段,5
宜蘭縣冬山鄉東福路,5
宜蘭縣蘇澳鎮永愛路,5
宜蘭縣壯圍鄉新社村新社路,5
宜蘭縣宜蘭市校舍二路,5
宜蘭縣冬山鄉柯林二路,5
宜蘭縣宜蘭市建蘭北路,5
宜蘭縣三星鄉忠平路,5
宜蘭縣五結鄉錦草路,5
宜蘭縣三星鄉大德路一段,5
宜蘭縣冬山鄉興安路,5
宜蘭縣三星鄉上將路六段,5
宜蘭縣蘇澳鎮龍德里自強路,5
宜蘭縣礁溪鄉大忠村大忠路,5
宜蘭縣礁溪鄉台9線,5
宜蘭縣三星鄉大隱村農義路一段,5
宜蘭縣蘇澳鎮聖賢路,5
宜蘭縣五結鄉利工一路二段,5
宜蘭縣頭城鎮下埔里下埔路,5
宜蘭縣蘇澳鎮港口路,5
宜蘭縣礁溪鄉礁溪大忠路,5
宜蘭縣三星鄉五分路一段,5
宜蘭縣三星鄉保安一路,5
宜蘭縣五結鄉舊街二路,5
宜蘭縣礁溪鄉龍潭村龍泉路,5
宜蘭縣五結鄉光榮路,5
宜蘭縣大同鄉宜專一線,5
宜蘭縣宜蘭市女中路1段,5
宜蘭縣三星鄉三星路1段,5
宜蘭縣壯圍鄉大福路1段,5
宜蘭縣壯圍鄉縣191甲線,5
宜蘭縣五結鄉西河一路,5
宜蘭縣員山鄉尚德村員山路1段,5
宜蘭縣大同鄉四季村台7甲線,5
宜蘭縣頭城鎮濱海路7段,5
宜蘭縣蘇澳鎮港邊里蘇濱路1段,5
宜蘭縣員山鄉永同路2段,5
宜蘭縣蘇澳鎮頂寮里頂寮路,4
宜蘭縣冬山鄉大埤五路,4
宜蘭縣羅東鎮光明街,4
宜蘭縣礁溪鄉玉田村踏踏路,4
宜蘭縣蘇澳鎮南興里南寧路,4
宜蘭縣礁溪鄉大坡路二段,4
宜蘭縣頭城鎮福成路,4
宜蘭縣五結鄉國道5號,4
宜蘭縣頭城鎮濱海路6段,4
宜蘭縣礁溪鄉二結村二結路,4
宜蘭縣壯圍鄉古結村古結路,4
宜蘭縣五結鄉福興村五結路三段,4
宜蘭縣蘇澳鎮新城里新馬路,4
宜蘭縣冬山鄉柯林村長春路,4
宜蘭縣頭城鎮石城里濱海路七段,4
宜蘭縣三星鄉安農北路,4
宜蘭縣羅東鎮尚禮街,4
宜蘭縣三星鄉大洲原路,4
宜蘭縣壯圍鄉富祥路,4
宜蘭縣羅東鎮北投街236巷,4
宜蘭縣羅東鎮竹義路,4
宜蘭縣蘇澳鎮福德東路,4
宜蘭縣三星鄉天福村三星路七段,4
宜蘭縣壯圍鄉復興村紅葉路,4
宜蘭縣頭城鎮開蘭舊路,4
宜蘭縣冬山鄉三興路,4
宜蘭縣壯圍鄉美福五路,4
宜蘭縣三星鄉大排一路,4
宜蘭縣頭城鎮二城里北宜公路一段,4
宜蘭縣三星鄉行健三路一段,4
宜蘭縣宜蘭市國道5號,4
宜蘭縣礁溪鄉白雲三路,4
宜蘭縣蘇澳鎮祥和路,4
宜蘭縣壯圍鄉大福路,4
宜蘭縣五結鄉蘭陽橋南端,4
宜蘭縣壯圍鄉中興六路,4
宜蘭縣冬山鄉新寮路,4
宜蘭縣三星鄉大隱十五路,4
宜蘭縣頭城鎮福城路,4
宜蘭縣宜蘭市南橋二路,4
宜蘭縣頭城鎮中崙里青雲路一段,4
宜蘭縣員山鄉深福路,4
宜蘭縣三星鄉大隱十二路,4
宜蘭縣頭城鎮頂埔路二段,4
宜蘭縣冬山鄉鹿埔村鹿埔路,4
宜蘭縣五結鄉清水路,4
宜蘭縣蘇澳鎮新馬陸橋,4
宜蘭縣五結鄉隆昌路,4
宜蘭縣頭城鎮宜三路2段,4
宜蘭縣宜蘭市縣政南路,4
宜蘭縣五結鄉協和村公園二路,4
宜蘭縣冬山鄉龍祥五路,4
宜蘭縣冬山鄉八仙五路,4
宜蘭縣頭城鎮台九線北宜公路,4
宜蘭縣員山鄉逸仙村大湖3路,4
宜蘭縣冬山鄉武淵路,4
宜蘭縣員山鄉尚德村大鬮路,4
宜蘭縣三星鄉,4
宜蘭縣五結鄉大吉三路,4
宜蘭縣頭城鎮環鎮東路2段,4
宜蘭縣三星鄉中興路一段,4
宜蘭縣壯圍鄉美福路三段,4
宜蘭縣員山鄉葫蘆堵橋上,4
宜蘭縣宜蘭市新民里舊城南路,4
宜蘭縣頭城鎮頂埔里三和路,4
宜蘭縣五結鄉仁五路二段,4
宜蘭縣壯圍鄉中央路,4
宜蘭縣礁溪鄉奇峰街,4
宜蘭縣冬山鄉補城路,4
宜蘭縣蘇澳鎮文中街,4
宜蘭縣宜蘭市鎮平一路,4
宜蘭縣礁溪鄉白雲村礁溪路七段,4
宜蘭縣冬山鄉上河路,4
宜蘭縣三星鄉雙賢村三星路六段,4
宜蘭縣冬山鄉三堵路,4
宜蘭縣宜蘭市民生街,4
宜蘭縣壯圍鄉壯濱路3段,4
宜蘭縣礁溪鄉龍潭村育龍路,4
宜蘭縣羅東鎮中榮路,4
宜蘭縣頭城鎮竹安橋,4
宜蘭縣冬山鄉保安二路,4
宜蘭縣礁溪鄉玉石村玉石路,4
宜蘭縣壯圍鄉宜7線,4
宜蘭縣員山鄉大湖22路,4
宜蘭縣員山鄉深洲一路,4
宜蘭縣三星鄉三星路八段,4
宜蘭縣三星鄉安農北路三段,4
宜蘭縣宜蘭市建業里公園路,4
宜蘭縣礁溪鄉復興街,4
宜蘭縣宜蘭市慈航三路,4
宜蘭縣礁溪鄉德陽街,4
宜蘭縣五結鄉中里路,4
宜蘭縣三星鄉大富一路,4
宜蘭縣蘇澳鎮力行街,4
宜蘭縣三星鄉健富路二段,4
宜蘭縣員山鄉七賢路,4
宜蘭縣蘇澳鎮蘇南公路,4
宜蘭縣蘇澳鎮南寧里南寧路,4
宜蘭縣冬山鄉日新路,4
宜蘭縣宜蘭市金山東路,4
宜蘭縣員山鄉惠深二路一段,4
宜蘭縣冬山鄉信光路,4
宜蘭縣三星鄉員山村三星路八段,4
宜蘭縣宜蘭市慈航二路,4
宜蘭縣員山鄉大湖16路,4
宜蘭縣宜蘭市環河東路,4
宜蘭縣羅東鎮新群南路,4
宜蘭縣三星鄉大德路三段,4
宜蘭縣宜蘭市縣政西路,4
宜蘭縣蘇澳鎮蘇東路,4
宜蘭縣員山鄉雙埤路,4
宜蘭縣壯圍鄉新南路三段,4
宜蘭縣冬山鄉和平路,4
宜蘭縣壯圍鄉中央路1段,4
宜蘭縣三星鄉宜49線,4
宜蘭縣羅東鎮南宜二路,4
宜蘭縣三星鄉大德路2段,4
宜蘭縣宜蘭市一結路,4
宜蘭縣礁溪鄉白鵝村柴圍路,4
宜蘭縣羅東鎮建成街,4
宜蘭縣員山鄉同樂村永同路1段,4
宜蘭縣礁溪鄉德陽村德陽路,4
宜蘭縣頭城鎮台2庚線,4
宜蘭縣五結鄉五結村191甲線,4
宜蘭縣頭城鎮濱海路4段,4
宜蘭縣礁溪鄉德陽村中山路2段,4
宜蘭縣蘇澳鎮新城里中山路2段,4
宜蘭縣羅東鎮仁愛路3段,4
宜蘭縣頭城鎮頭濱路3段,4
宜蘭縣南澳鄉南澳村蘇花路2段,4
宜蘭縣三星鄉大隱村大隱中路,4
宜蘭縣冬山鄉群英村冬山路3段,4
宜蘭縣員山鄉永金三路,4
宜蘭縣頭城鎮北宜路1段,4
宜蘭縣五結鄉傳藝路1段,4
宜蘭縣礁溪鄉玉龍路1段,4
宜蘭縣三星鄉照林路3段,4
宜蘭縣五結鄉五結路1段,4
宜蘭縣五結鄉溪濱路2段,4
宜蘭縣壯圍鄉美福路3段,4
宜蘭縣五結鄉仁五路1段,4
宜蘭縣頭城鎮頭濱路2段,4
宜蘭縣三星鄉農義路1段,4
宜蘭縣壯圍鄉壯濱路1段,4
宜蘭縣蘇澳鎮蘇西里志成路,3
宜蘭縣羅東鎮成功里興東南路,3
宜蘭縣三星鄉富民路,3
宜蘭縣羅東鎮北投街62巷,3
宜蘭縣羅東鎮羅莊二街,3
宜蘭縣三星鄉日興二路,3
宜蘭縣羅東鎮竹林街269巷,3
宜蘭縣南澳鄉南澳村中正路,3
宜蘭縣三星鄉大義二路,3
宜蘭縣蘇澳鎮台2戊,3
宜蘭縣員山鄉永同路,3
宜蘭縣南澳鄉蘇花公路二段,3
宜蘭縣五結鄉五濱路三段,3
宜蘭縣蘇澳鎮蘇東里蘇東中路,3
宜蘭縣羅東鎮新群北路,3
宜蘭縣大同鄉四季村泰雅路6段,3
宜蘭縣冬山鄉,3
宜蘭縣蘇澳鎮存仁路,3
宜蘭縣蘇澳鎮聖湖路,3
宜蘭縣羅東鎮文林路,3
宜蘭縣壯圍鄉黎明路,3
宜蘭縣羅東鎮維揚里維揚路,3
宜蘭縣大同鄉崙埤村泰雅路1段,3
宜蘭縣三星鄉東西幹路,3
宜蘭縣五結鄉191甲縣道,3
宜蘭縣三星鄉尚健二路二段,3
宜蘭縣冬山鄉義成路,3
宜蘭縣頭城鎮大溪里濱海路五段,3
宜蘭縣員山鄉金古三路,3
宜蘭縣三星鄉中興路,3
宜蘭縣壯圍鄉壯濱路,3
宜蘭縣礁溪鄉匏崙村匏杓崙路,3
宜蘭縣蘇澳鎮新城里馬賽路,3
宜蘭縣三星鄉健富路一段,3
宜蘭縣五結鄉季新村季水路,3
宜蘭縣蘇澳鎮嶺腳路,3
宜蘭縣冬山鄉華祥路,3
宜蘭縣五結鄉利工一路,3
宜蘭縣頭城鎮新建里新興路,3
宜蘭縣宜蘭市福德路,3
宜蘭縣宜蘭市梅洲里慈航路,3
宜蘭縣冬山鄉大興路,3
宜蘭縣羅東鎮西安街385巷,3
宜蘭縣宜蘭市育才路,3
宜蘭縣蘇澳鎮台二線,3
宜蘭縣員山鄉惠深二路二段,3
宜蘭縣宜蘭市嵐峰路,3
宜蘭縣三星鄉大排二路,3
宜蘭縣三星鄉堤防路,3
宜蘭縣宜蘭市小東里東園路,3
宜蘭縣礁溪鄉三民村十六結路,3
宜蘭縣頭城鎮竹安橋北端,3
宜蘭縣礁溪鄉份尾二路,3
宜蘭縣羅東鎮林場路,3
宜蘭縣蘇澳鎮三民路,3
宜蘭縣宜蘭市陽明六路,3
宜蘭縣頭城鎮,3
宜蘭縣頭城鎮宜三路1段,3
宜蘭縣頭城鎮大武路,3
宜蘭縣大同鄉泰雅路6段,3
宜蘭縣蘇澳鎮隘丁里海山西路,3
宜蘭縣宜蘭市新生里大福路二段,3
宜蘭縣員山鄉尚德村賢德路二段,3
宜蘭縣五結鄉五結村國民中路,3
宜蘭縣羅東鎮,3
宜蘭縣羅東鎮公路,3
宜蘭縣壯圍鄉貓里,3
宜蘭縣大同鄉英士村泰雅路3段,3
宜蘭縣三星鄉星洲路二段,3
宜蘭縣五結鄉區界東路,3
宜蘭縣冬山鄉進利路,3
宜蘭縣蘇澳鎮聖湖里志成路,3
宜蘭縣蘇澳鎮南強里蘇花公路二段,3
宜蘭縣三星鄉大埔路,3
宜蘭縣五結鄉西河三路,3
宜蘭縣頭城鎮石空路,3
宜蘭縣礁溪鄉玉田村茅埔路,3
宜蘭縣宜蘭市東津一路,3
宜蘭縣員山鄉內城村內城路,3
宜蘭縣宜蘭市水源路,3
宜蘭縣三星鄉尚健三路二段,3
宜蘭縣三星鄉大洲橋北端,3
宜蘭縣冬山鄉柯林三路,3
宜蘭縣蘇澳鎮龍德里龍祥二路,3
宜蘭縣礁溪鄉玉田村玉龍路二段,3
宜蘭縣五結鄉成興村利成路一段,3
宜蘭縣五結鄉新生路,3
宜蘭縣羅東鎮西安街382巷,3
宜蘭縣冬山鄉安農二路,3
宜蘭縣三星鄉尚健一路一段,3
宜蘭縣壯圍鄉吉祥路,3
宜蘭縣壯圍鄉過嶺村壯濱路三段,3
宜蘭縣壯圍鄉美功路2段,3
宜蘭縣蘇澳鎮頂平路,3
宜蘭縣礁溪鄉德陽村仁愛路,3
宜蘭縣五結鄉利興一路,3
宜蘭縣宜蘭市北門里新興路,3
宜蘭縣蘇澳鎮新城里中山路二段,3
宜蘭縣冬山鄉丸山一路,3
宜蘭縣五結鄉舊街,3
宜蘭縣員山鄉七圳路,3
宜蘭縣蘇澳鎮福德西巷,3
宜蘭縣壯圍鄉古亭村古亭路,3
宜蘭縣蘇澳鎮,3
宜蘭縣南澳鄉東岳村蘇花公路,3
宜蘭縣五結鄉自強東路,3
宜蘭縣頭城鎮宜三路,3
宜蘭縣冬山鄉龍祥七路,3
宜蘭縣冬山鄉廣興橋東端,3
宜蘭縣員山鄉金古二路,3
宜蘭縣三星鄉大隱十六路,3
宜蘭縣三星鄉月眉村月眉街,3
宜蘭縣蘇澳鎮區界東路,3
宜蘭縣員山鄉大湖10路,3
宜蘭縣冬山鄉保安一路,3
宜蘭縣員山鄉永和村溫泉路,3
宜蘭縣羅東鎮北成里北投街,3
宜蘭縣員山鄉枕山村枕山路,3
宜蘭縣五結鄉下清路,3
宜蘭縣頭城鎮頭城大橋北端,3
宜蘭縣三星鄉福山街,3
宜蘭縣羅東鎮成功里南門路,3
宜蘭縣員山鄉圳頭路,3
宜蘭縣三星鄉義德路,3
宜蘭縣蘇澳鎮新城里新城路,3
宜蘭縣南澳鄉南澳村大通路,3
宜蘭縣五結鄉西河五路,3
宜蘭縣壯圍鄉宜七線,3
宜蘭縣三星鄉貴林路一段,3
宜蘭縣頭城鎮南興街,3
宜蘭縣羅東鎮國華街,3
宜蘭縣五結鄉溪濱路一段,3
宜蘭縣宜蘭市新生里大福路一段,3
宜蘭縣頭城鎮宜1,3
宜蘭縣南澳鄉蘇花公路一段,3
宜蘭縣頭城鎮台二線,3
宜蘭縣南澳鄉南澳村蘇花公路二段,3
宜蘭縣礁溪鄉份尾一路,3
宜蘭縣頭城鎮大坑里協天路,3
宜蘭縣冬山鄉武罕三路,3
宜蘭縣壯圍鄉美福路一段,3
宜蘭縣礁溪鄉礁溪轉運站前,3
宜蘭縣五結鄉福和二路,3
宜蘭縣頭城鎮中崙橋,3
宜蘭縣頭城鎮頭城交流道,3
宜蘭縣羅東鎮中正路二段,3
宜蘭縣頭城鎮中崙橋北端,3
宜蘭縣宜蘭市鎮平路,3
宜蘭縣頭城鎮更新路,3
宜蘭縣蘇澳鎮龍祥五路,3
宜蘭縣五結鄉利澤簡橋,3
宜蘭縣五結鄉和平路,3
宜蘭縣冬山鄉群英村富英路,3
宜蘭縣冬山鄉永鎮路,3
宜蘭縣宜蘭市宜興街,3
宜蘭縣宜蘭市新生里環市東路3段,3
宜蘭縣宜蘭市台9線,3
宜蘭縣大同鄉太平村宜專一線,3
宜蘭縣五結鄉五結村五結中路2段,3
宜蘭縣宜蘭市思源里神農路1段,3
宜蘭縣頭城鎮外澳里濱海路二段,3
宜蘭縣礁溪鄉白鵝村礁溪路2段,3
宜蘭縣五結鄉成興村利成路1段,3
宜蘭縣礁溪鄉宜6,3
宜蘭縣礁溪鄉大忠村中山路1段,3
宜蘭縣頭城鎮中崙里青雲路2段,3
宜蘭縣礁溪鄉大忠村礁溪路4段,3
宜蘭縣頭城鎮頂埔里青雲路2段,3
宜蘭縣宜蘭市縣191甲線,3
宜蘭縣三星鄉宜46,3
宜蘭縣礁溪鄉礁溪,3
宜蘭縣蘇澳鎮台2戊線,3
宜蘭縣蘇澳鎮新生路,3
宜蘭縣頭城鎮頂埔路2段,3
宜蘭縣大同鄉南山村泰雅路7段,3
宜蘭縣南澳鄉澳花村和平路,3
宜蘭縣宜蘭市東後街,3
宜蘭縣頭城鎮青雲路段,3
宜蘭縣蘇澳鎮成功路,3
宜蘭縣壯圍鄉美城村永美路3段,3
宜蘭縣頭城鎮武營里開蘭路,3
宜蘭縣三星鄉農義路3段,3
宜蘭縣壯圍鄉復興村壯濱路2段,3
宜蘭縣羅東鎮尚義街,3
宜蘭縣宜蘭市員山路1段,3
宜蘭縣冬山鄉珍珠ㄧ路,3
宜蘭縣蘇澳鎮蘇濱路1段,3
宜蘭縣三星鄉安農北路2段,3
宜蘭縣冬山鄉環湖路,3
宜蘭縣五結鄉仁五路3段,3
宜蘭縣冬山鄉境安路,3
宜蘭縣冬山鄉利成路1段,3
宜蘭縣三星鄉星中路,3
宜蘭縣蘇澳鎮永榮里蘇濱路2段,3
宜蘭縣員山鄉深溝村深洲路,3
宜蘭縣南澳鄉台九丁線,3
宜蘭縣壯圍鄉壯濱路4段,3
宜蘭縣蘇澳鎮龍德里蘇濱路3段,3
宜蘭縣五結鄉錦草三路,3
宜蘭縣頭城鎮二城里青雲路1段,3
宜蘭縣三星鄉尚健三路1段,3
宜蘭縣三星鄉農義路2段,3
宜蘭縣冬山鄉九分一路,3
宜蘭縣五結鄉中興路2段,3
宜蘭縣頭城鎮頭濱路1段,3
宜蘭縣冬山鄉三星路1段,3
宜蘭縣三星鄉雙和一路,3
宜蘭縣三星鄉東西七路,2
宜蘭縣冬山鄉寶泰路,2
宜蘭縣礁溪鄉新社路,2
宜蘭縣宜蘭市西安街,2
宜蘭縣蘇澳鎮延平路,2
宜蘭縣三星鄉萬德六路,2
宜蘭縣三星鄉培英路,2
宜蘭縣壯圍鄉新社村壯濱路五段,2
宜蘭縣南澳鄉和平路,2
宜蘭縣蘇澳鎮隘丁里大同路,2
