road,count
花蓮縣玉里鎮民國路,5
花蓮縣玉里鎮啟模里博愛路,5
花蓮縣壽豐鄉豐坪村豐坪路三段,5
花蓮縣花蓮市民享八街,5
花蓮縣玉里鎮193線,5
花蓮縣新城鄉北埔所,5
花蓮縣壽豐鄉共和村豐坪路三段,5
花蓮縣鳳林鎮八德路,5
花蓮縣吉安鄉宜昌村吉祥一街,5
花蓮縣花蓮市文苑路,5
花蓮縣吉安鄉慶豐村慶北三街,5
花蓮縣秀林鄉台九線,5
花蓮縣玉里鎮永昌里中華路,5
花蓮縣壽豐鄉共和村理想路,5
花蓮縣花蓮市國聯5路,5
花蓮縣吉安鄉吉興二街,5
花蓮縣吉安鄉福興村福興五街,5
花蓮縣花蓮市十六股大道,5
花蓮縣花蓮市國聯3路,5
花蓮縣花蓮市16股大道,5
花蓮縣花蓮市福町路,5
花蓮縣吉安鄉南華村吉安路5段,5
花蓮縣吉安鄉稻香村稻香路,5
花蓮縣吉安鄉干城村吉安路6段,5
花蓮縣瑞穗鄉縣193線,5
花蓮縣玉里鎮中城里中山路1段,5
花蓮縣吉安鄉台9丙線,5
花蓮縣吉安鄉勝安村*惠三街,5
花蓮縣吉安鄉吉安村吉安路2段,5
花蓮縣吉安鄉自立路2段,5
花蓮縣鳳林鎮中正路2段,5
花蓮縣吉安鄉中山路1段,5
花蓮縣光復鄉中山路1段,5
花蓮縣壽豐鄉平和村中華路2段,5
花蓮縣吉安鄉吉安路6段,5
花蓮縣壽豐鄉壽豐村中山路6段,5
花蓮縣吉安鄉南昌村文化七街,4
花蓮縣吉安鄉-光華所轄區,4
花蓮縣玉里鎮中城里民國路一段,4
花蓮縣花蓮市國富三街,4
花蓮縣花蓮市國聯里商校街,4
花蓮縣花蓮市民權一街,4
花蓮縣吉安鄉仁里村中山路一段,4
花蓮縣花蓮市港濱路,4
花蓮縣壽豐鄉池南村池南路一段,4
花蓮縣瑞穗鄉新生路,4
花蓮縣壽豐鄉平和村中華路三段,4
花蓮縣秀林鄉-銅門所轄區,4
花蓮縣玉里鎮中城里中正路,4
花蓮縣吉安鄉慶豐村慶南二街,4
花蓮縣吉安鄉干城村吉豐路三段,4
花蓮縣秀林鄉秀林路,4
花蓮縣花蓮市國安里中山路,4
花蓮縣吉安鄉福興村吉昌三街,4
花蓮縣鳳林鎮光華路,4
花蓮縣吉安鄉東海一街,4
花蓮縣玉里鎮國武里民生街,4
花蓮縣花蓮市華民街,4
花蓮縣光復鄉大同村中正路一段,4
花蓮縣花蓮市花蓮市府前路,4
花蓮縣新城鄉嘉里一路,4
花蓮縣玉里鎮泰昌里民族街,4
花蓮縣吉安鄉華城八街,4
花蓮縣壽豐鄉理想路,4
花蓮縣花蓮市延平街148巷,4
花蓮縣吉安鄉華工六路,4
花蓮縣吉安鄉193,4
花蓮縣秀林鄉秀林鄉崇德村,4
花蓮縣新城鄉嘉里村嘉里四路,4
花蓮縣吉安鄉太昌村明仁二街,4
花蓮縣花蓮市國盛里國盛一街,4
花蓮縣花蓮市建和街,4
花蓮縣花蓮市介禮街,4
花蓮縣鳳林鎮平順路,4
花蓮縣吉安鄉慶豐十五街,4
花蓮縣吉安鄉北昌二街,4
花蓮縣玉里鎮中城里城南九街,4
花蓮縣鳳林鎮花46,4
花蓮縣新城鄉嘉里村嘉里一路,4
花蓮縣鳳林鎮大仁路,4
花蓮縣富里鄉六十石山產業道路,4
花蓮縣吉安鄉東海十一街,4
花蓮縣吉安鄉東海十五街,4
花蓮縣吉安鄉南華二街,4
花蓮縣新城鄉大漢村民權街,4
花蓮縣玉里鎮中城里中華路,4
花蓮縣花蓮市民勤里新興路,4
花蓮縣光復鄉民治街,4
花蓮縣壽豐鄉平和村大學路二段,4
花蓮縣光復鄉大安村中正路一段,4
花蓮縣壽豐鄉志學村中山路,4
花蓮縣吉安鄉太昌村明義七街,4
花蓮縣壽豐鄉芳寮段,4
花蓮縣壽豐鄉豐坪村豐坪路二段,4
花蓮縣吉安鄉勝安村慈惠三街,4
花蓮縣吉安鄉慶豐村慶豐七街,4
花蓮縣吉安鄉南山五街,4
花蓮縣花蓮市國富里中央路三段,4
花蓮縣瑞穗鄉中正南路,4
花蓮縣花蓮市國治里民國路,4
花蓮縣瑞穗鄉國光南路,4
花蓮縣花蓮市港口路,4
花蓮縣吉安鄉慶豐村慶北一街,4
花蓮縣卓溪鄉花75,4
花蓮縣吉安鄉福興村中央路一段,4
花蓮縣吉安鄉光華村光華二街,4
花蓮縣新城鄉193,4
花蓮縣吉安鄉永昌街89巷,4
花蓮縣花蓮市中美七街,4
花蓮縣吉安鄉南海八街,4
花蓮縣花蓮市林榮街,4
花蓮縣新城鄉康樂村大漢街,4
花蓮縣玉里鎮永昌里興國路二段,4
花蓮縣吉安鄉台九線,4
花蓮縣吉安鄉吉安村吉昌二街,4
花蓮縣瑞穗鄉中正北路1段,4
花蓮縣新城鄉佳民所,4
花蓮縣吉安鄉永吉四街,4
花蓮縣花蓮市國民六街,4
花蓮縣鳳林鎮193,4
花蓮縣秀林鄉秀林村民享路,4
花蓮縣吉安鄉慶南四街,4
花蓮縣新城鄉嘉新村新生橋北端路,4
花蓮縣吉安鄉東昌村東里十一街,4
花蓮縣光復鄉忠孝路,4
花蓮縣吉安鄉華城七街,4
花蓮縣新城鄉嘉里村福德路,4
花蓮縣吉安鄉慶豐村慶北二街,4
花蓮縣花蓮市仁本橋,4
花蓮縣花蓮市介壽四街,4
花蓮縣吉安鄉南華一街,4
花蓮縣花蓮市農?橋西端,4
花蓮縣吉安鄉福昌路,4
花蓮縣吉安鄉光華村光華一街,4
花蓮縣吉安鄉南昌村文化一街,4
花蓮縣玉里鎮啟模里仁愛路,4
花蓮縣玉里鎮中城里民國路,4
花蓮縣鳳林鎮鳳仁里信義路,4
花蓮縣花蓮市東興2街,4
花蓮縣壽豐鄉忠孝街,4
花蓮縣花蓮市睦和街,4
花蓮縣吉安鄉太昌村明義二街,4
花蓮縣新城鄉新城村中正路,4
花蓮縣卓溪鄉台30線,4
花蓮縣吉安鄉仁里二街,4
花蓮縣瑞穗鄉中山路三段,4
花蓮縣吉安鄉吉興四街,4
花蓮縣花蓮市球崙一路,4
花蓮縣新城鄉七星潭賞星廣場前,4
花蓮縣豐濱鄉豐濱村三民路,4
花蓮縣吉安鄉自立路ㄧ段,4
花蓮縣玉里鎮泰昌里中華路,4
花蓮縣玉里鎮啟模里五權街,4
花蓮縣花蓮市國聯2路,4
花蓮縣吉安鄉光華六街,4
花蓮縣花蓮市國民三街,4
花蓮縣玉里鎮中山路2段,4
花蓮縣玉里鎮光明街,4
花蓮縣新城鄉大漢街,4
花蓮縣花蓮市建昌路,4
花蓮縣花蓮市民享三街,4
花蓮縣瑞穗鄉仁愛路,4
花蓮縣新城鄉嘉里村嘉新路,4
花蓮縣花蓮市達固湖灣大路,4
花蓮縣玉里鎮國武里中正路,4
花蓮縣新城鄉縣193線,4
花蓮縣花蓮市富裕五街,4
花蓮縣光復鄉縣193線,4
花蓮縣新城鄉台8線,4
花蓮縣吉安鄉稻香村吉豐路2段,4
花蓮縣光復鄉中正路2段,4
花蓮縣吉安鄉吉安村吉興路1段,4
花蓮縣吉安鄉仁里村中山路1段,4
花蓮縣吉安鄉吉安村中央路2段,4
花蓮縣光復鄉台11甲線,4
花蓮縣壽豐鄉鹽寮村山嶺路,4
花蓮縣吉安鄉吉豐路2段,4
花蓮縣吉安鄉東昌村南?路1段,4
花蓮縣吉安鄉南昌村中山路2段,4
花蓮縣吉安鄉吉興路2段,4
花蓮縣吉安鄉太昌村吉安路1段,4
花蓮縣吉安鄉中央路1段,4
花蓮縣壽豐鄉志學村中山路3段,4
花蓮縣吉安鄉南海一街,3
花蓮縣鳳林鎮大榮里復興路,3
花蓮縣花蓮市花蓮市尚志路,3
花蓮縣花蓮市國民五街,3
花蓮縣卓溪鄉花70,3
花蓮縣花蓮市國裕里富吉路,3
花蓮縣壽豐鄉志學村產業道路,3
花蓮縣花蓮市花蓮市化道路,3
花蓮縣花蓮市國治里三民街,3
花蓮縣吉安鄉宜昌村宜昌一街,3
花蓮縣瑞穗鄉富民村中正路一段,3
花蓮縣花蓮市國興里建華路,3
花蓮縣吉安鄉稻香村吉昌三街,3
花蓮縣吉安鄉永興村吉興路三段,3
花蓮縣鳳林鎮中長路,3
花蓮縣新城鄉嘉里村嘉里三路,3
花蓮縣吉安鄉光華村華工六路,3
花蓮縣花蓮市福建,3
花蓮縣吉安鄉,3
花蓮縣光復鄉大富村中山路一段,3
花蓮縣光復鄉中山路三段,3
花蓮縣花蓮市國民四街,3
花蓮縣豐濱鄉港口村,3
花蓮縣花蓮市國治里中正路,3
花蓮縣壽豐鄉溪口村中山路一段,3
花蓮縣吉安鄉北昌村北昌二街,3
花蓮縣新城鄉大漢村大安街,3
花蓮縣花蓮市國興里建興街,3
花蓮縣吉安鄉-南華所轄區,3
花蓮縣花蓮市花蓮市中央路四段,3
花蓮縣秀林鄉秀林鄉和平村,3
花蓮縣壽豐鄉中山路七段,3
花蓮縣花蓮市主農里中正路,3
花蓮縣富里鄉車站街,3
花蓮縣花蓮市民立里中美二街,3
花蓮縣花蓮市花蓮市商校街,3
花蓮縣吉安鄉稻香村廣豐路,3
花蓮縣吉安鄉舊村一街,3
花蓮縣花蓮市國聯里國聯五路,3
花蓮縣壽豐鄉志學村豐坪路三段,3
花蓮縣花蓮市石壁街,3
花蓮縣花蓮市花蓮市中華路,3
花蓮縣吉安鄉吉安路,3
花蓮縣花蓮市國風里林森路,3
花蓮縣鳳林鎮水車路,3
花蓮縣瑞穗鄉溫泉路三段,3
花蓮縣花蓮市民樂三街,3
花蓮縣瑞穗鄉富源村富源路,3
花蓮縣吉安鄉吉祥八街,3
花蓮縣花蓮市國興里介林五街,3
花蓮縣花蓮市民生里三民街,3
花蓮縣花蓮市國裕里富強路,3
花蓮縣吉安鄉稻興二街,3
花蓮縣玉里鎮國武里仁愛路一段,3
花蓮縣吉安鄉光華街,3
花蓮縣花蓮市花蓮市建林街,3
花蓮縣壽豐鄉產業道路,3
花蓮縣吉安鄉東里四街,3
花蓮縣花蓮市國富里莊敬路,3
花蓮縣吉安鄉仁和村吉豐路一段,3
花蓮縣花蓮市民享里北興路,3
花蓮縣花蓮市和平,3
花蓮縣吉安鄉仁安村南海一街,3
花蓮縣吉安鄉廣豐路,3
花蓮縣花蓮市中華,3
花蓮縣吉安鄉北昌四街,3
花蓮縣吉安鄉南埔四街,3
花蓮縣花蓮市民族里中山路,3
花蓮縣新城鄉康樂一街,3
花蓮縣花蓮市國興三街,3
花蓮縣瑞穗鄉中正北路,3
花蓮縣吉安鄉稻香村吉豐路三段,3
花蓮縣鳳林鎮永福路,3
花蓮縣花蓮市花蓮市國盛二街,3
花蓮縣玉里鎮啟模里仁愛路二段,3
花蓮縣花蓮市國風里和平路,3
花蓮縣吉安鄉北昌村北昌三街,3
花蓮縣花蓮市主農里中順街,3
花蓮縣吉安鄉福興村福昌三街,3
花蓮縣花蓮市民勤里介壽五街,3
花蓮縣吉安鄉太昌村明義四街,3
花蓮縣玉里鎮中城里忠孝路,3
花蓮縣光復鄉光豐路,3
花蓮縣花蓮市農兵橋西端,3
花蓮縣玉里鎮國武里民國路一段,3
花蓮縣花蓮市民孝街,3
花蓮縣吉安鄉建華路,3
花蓮縣吉安鄉仁里村東海六街,3
花蓮縣玉里鎮啟模里興國路二段,3
花蓮縣壽豐鄉吉利路,3
花蓮縣鳳林鎮南平里復興路,3
花蓮縣瑞穗鄉瑞港公路,3
花蓮縣瑞穗鄉瑞美村忠孝路,3
花蓮縣瑞穗鄉富興村中正北路三段,3
花蓮縣壽豐鄉牛山段,3
花蓮縣玉里鎮赤科山產業道路,3
花蓮縣瑞穗鄉瑞北村中正北路二段,3
花蓮縣花蓮市永吉橋上,3
花蓮縣吉安鄉廣賢路二段,3
花蓮縣吉安鄉壽昌街,3
花蓮縣吉安鄉稻香村廣賢路一段,3
花蓮縣吉安鄉東昌村東里一街,3
花蓮縣玉里鎮成功街,3
花蓮縣壽豐鄉山嶺路,3
花蓮縣花蓮市佐倉街,3
花蓮縣吉安鄉台11丙,3
花蓮縣瑞穗鄉瑞穗村中正南路一段,3
花蓮縣花蓮市主權里中原路,3
花蓮縣壽豐鄉豐裡村豐裡二街,3
花蓮縣花蓮市國治里節約街,3
花蓮縣玉里鎮泰昌里中山路二段,3
花蓮縣玉里鎮中城里興國路,3
花蓮縣吉安鄉廣興一街,3
花蓮縣壽豐鄉,3
花蓮縣花蓮市中美十一街,3
花蓮縣吉安鄉慶豐村慶豐十四街,3
花蓮縣花蓮市國盛八街,3
花蓮縣吉安鄉勝安村自立路,3
花蓮縣花蓮市忠義三街,3
花蓮縣新城鄉新興一路,3
花蓮縣吉安鄉勝安村勝安一街,3
花蓮縣秀林鄉太魯閣大橋北端,3
花蓮縣瑞穗鄉溫泉路二段,3
花蓮縣新城鄉博愛路,3
花蓮縣玉里鎮泰昌里新興街,3
花蓮縣瑞穗鄉源興路,3
花蓮縣花蓮市花蓮市林森路,3
花蓮縣吉安鄉香源街,3
花蓮縣壽豐鄉志學村志新街,3
花蓮縣吉安鄉稻香路,3
花蓮縣花蓮市大禹街,3
花蓮縣花蓮市忠義一街,3
花蓮縣吉安鄉稻香三街,3
花蓮縣鳳林鎮大榮五路,3
花蓮縣光復鄉大全村中山路一段,3
花蓮縣花蓮市?固湖灣大道,3
花蓮縣花蓮市國富六街,3
花蓮縣豐濱鄉,3
花蓮縣吉安鄉南海六街,3
花蓮縣玉里鎮五權街,3
花蓮縣玉里鎮泰昌里富國街,3
花蓮縣吉安鄉福興七街,3
花蓮縣壽豐鄉豐坪村豐坪路一段,3
花蓮縣鳳林鎮榮開路,3
花蓮縣吉安鄉永興村知卡宣大道,3
花蓮縣瑞穗鄉興鶴路一段,3
花蓮縣光復鄉富強街,3
花蓮縣吉安鄉東昌村海岸路,3
花蓮縣新城鄉嘉南一街,3
花蓮縣吉安鄉南海七街,3
花蓮縣吉安鄉慶豐八街,3
花蓮縣花蓮市富裕一街,3
花蓮縣豐濱鄉豐濱村光豐公路,3
花蓮縣鳳林鎮民權路,3
花蓮縣花蓮市民權9街,3
花蓮縣新城鄉嘉里村家樂福大賣場前路,3
花蓮縣吉安鄉慶南二街,3
花蓮縣瑞穗鄉台九線,3
花蓮縣吉安鄉宜昌五街,3
花蓮縣玉里鎮泰昌里大同路,3
花蓮縣花蓮市美崙坡,3
花蓮縣玉里鎮新興街,3
花蓮縣新城鄉嘉新村嘉里路,3
花蓮縣吉安鄉宜昌村中華路,3
花蓮縣吉安鄉慶豐村慶豐十街,3
花蓮縣吉安鄉東里二街,3
花蓮縣鳳林鎮花東公路,3
花蓮縣花蓮市民德1街,3
花蓮縣吉安鄉仁安村南海五街,3
花蓮縣壽豐鄉志學村志光街,3
花蓮縣吉安鄉光華村光華街,3
花蓮縣花蓮市富祥路,3
花蓮縣光復鄉台九線,3
花蓮縣吉安鄉仁安村南海二街,3
花蓮縣壽豐鄉忠孝產業道路,3
花蓮縣花蓮市花蓮街,3
花蓮縣吉安鄉仁里一街131巷,3
花蓮縣新城鄉中山路,3
花蓮縣花蓮市球崙路,3
花蓮縣瑞穗鄉七賢路,3
花蓮縣花蓮市農兵橋南端,3
花蓮縣富里鄉中興路,3
花蓮縣新城鄉康樂村康樂一街,3
花蓮縣吉安鄉吉安村北安街,3
花蓮縣壽豐鄉中山路3段,3
花蓮縣花蓮市忠義四街,3
花蓮縣富里鄉民權路,3
花蓮縣光復鄉北富村富田一街,3
花蓮縣花蓮市國興里建安街,3
花蓮縣秀林鄉景美村加灣路,3
花蓮縣瑞穗鄉中山路2段,3
花蓮縣壽豐鄉光榮村中山路7段,3
花蓮縣瑞穗鄉中山路1段,3
花蓮縣玉里鎮泰昌里中山路2段,3
花蓮縣鳳林鎮縣193線,3
花蓮縣玉里鎮大禹里酸柑路,3
花蓮縣光復鄉北富村中正路2段,3
花蓮縣玉里鎮中山路1段,3
花蓮縣秀林鄉文蘭村,3
花蓮縣吉安鄉南昌村吉興路1段,3
花蓮縣吉安鄉慶豐村中央路2段,3
花蓮縣花蓮市國慶里中山路1段,3
花蓮縣秀林鄉佳民村佳民路,3
花蓮縣吉安鄉東昌村南濱路1段,3
花蓮縣豐濱鄉新社村海岸公路,3
花蓮縣壽豐鄉台9丙線,3
花蓮縣新城鄉花師街,3
花蓮縣光復鄉中正路1段,3
花蓮縣吉安鄉光華村南濱路1段,3
花蓮縣瑞穗鄉中正北路2段,3
花蓮縣壽豐鄉志學村吳全路,3
花蓮縣吉安鄉永興村吉豐路3段,3
花蓮縣吉安鄉仁和村吉豐路1段,3
花蓮縣秀林鄉景美村三棧路,3
花蓮縣吉安鄉仁安村南?路,3
花蓮縣壽豐鄉壽豐路1段,3
花蓮縣吉安鄉廣賢路2段,3
花蓮縣瑞穗鄉?泉路1段,3
花蓮縣豐濱鄉台11甲線,3
花蓮縣吉安鄉吉興路3段,3
花蓮縣吉安鄉慶豐村七腳川溪防汛道路,3
花蓮縣花蓮市主勤里明義街,2
花蓮縣花蓮市民德里海岸路,2
花蓮縣花蓮市中山公園前,2
花蓮縣花蓮市國光里尚志路,2
花蓮縣新城鄉北埔村大德街,2
花蓮縣光復鄉成功街,2
花蓮縣吉安鄉南昌村文化八街,2
花蓮縣花蓮市國威里中山路,2
花蓮縣吉安鄉吉興1街,2
花蓮縣玉里鎮富國街,2
花蓮縣壽豐鄉吳全路,2
花蓮縣光復鄉學士街,2
花蓮縣鳳林鎮山興里山興路,2
花蓮縣吉安鄉光華村光華六街,2
花蓮縣花蓮市花蓮市富安路,2
花蓮縣花蓮市府前,2
花蓮縣瑞穗鄉中正南路二段,2
花蓮縣花蓮市花蓮市民國路,2
花蓮縣壽豐鄉中華路,2
花蓮縣新城鄉大漢村大德街345巷,2
花蓮縣吉安鄉仁和村南海二街,2
花蓮縣吉安鄉太昌村明義六街38巷,2
花蓮縣壽豐鄉池南村池南路三段,2
花蓮縣花蓮市重慶,2
花蓮縣花蓮市民心里美工六街,2
花蓮縣花蓮市主和里廣東街,2
花蓮縣卓溪鄉花65,2
花蓮縣新城鄉大漢村太平街,2
花蓮縣瑞穗鄉瑞良村中山路三段,2
花蓮縣花蓮市國威里三民街,2
花蓮縣壽豐鄉豐田所轄區,2
花蓮縣新城鄉193道,2
花蓮縣壽豐鄉志學所轄區,2
花蓮縣花蓮市民享里球崙一路,2
花蓮縣花蓮市中央,2
花蓮縣花蓮市國裕里富裕一街,2
花蓮縣新城鄉嘉里村嘉里三街260巷,2
花蓮縣玉里鎮啟模里建國三街,2
花蓮縣壽豐鄉豐山村忠孝街65巷,2
花蓮縣吉安鄉仁里村南埔八街200巷,2
花蓮縣吉安鄉勝安村中原路,2
花蓮縣吉安鄉稻香村吉興路,2
花蓮縣新城鄉花蓮縣新城鄉順安村,2
花蓮縣花蓮市國防里林森路,2
花蓮縣花蓮市主商里博愛街,2
花蓮縣鳳林鎮林榮里林榮路,2
花蓮縣花蓮市民勤里介壽四街,2
花蓮縣花蓮市國富里富祥街,2
花蓮縣吉安鄉太昌村吉太街,2
花蓮縣新城鄉嘉里村嘉里二街19巷,2
花蓮縣瑞穗鄉瑞達路二段,2
花蓮縣花蓮市國威里復興街,2
花蓮縣花蓮市國福街,2
花蓮縣吉安鄉永安村七腳川溪防汛道路,2
花蓮縣花蓮市國富里國富二街,2
花蓮縣花蓮市中美十三街,2
花蓮縣吉安鄉香源路,2
花蓮縣玉里鎮泰昌里中山路,2
花蓮縣花蓮市中和街214巷,2
花蓮縣鳳林鎮成功街,2
花蓮縣吉安鄉慶南一街,2
花蓮縣壽豐鄉林園路,2
花蓮縣光復鄉大全村大農路,2
花蓮縣瑞穗鄉虎頭山產業道路,2
花蓮縣花蓮市尚志橋,2
花蓮縣吉安鄉慶豐村中央路二段,2
花蓮縣壽豐鄉平和一街,2
花蓮縣鳳林鎮南平里水車路,2
花蓮縣花蓮市主權里國風街,2
花蓮縣新城鄉佳林村民有二街,2
花蓮縣新城鄉花蓮縣新城鄉佳林村,2
花蓮縣鳳林鎮鳳智里信義路,2
花蓮縣花蓮市民孝里東興二街,2
花蓮縣花蓮市國魂里明智街,2
花蓮縣吉安鄉太昌村明仁三街,2
花蓮縣吉安鄉稻香村吉興路一段,2
花蓮縣吉安鄉中華路一段,2
花蓮縣鳳林鎮平祥路,2
花蓮縣壽豐鄉志學村榮光街,2
花蓮縣新城鄉嘉里村嘉南一街,2
花蓮縣花蓮市國福里福光街,2
花蓮縣花蓮市主計里南濱路,2
花蓮縣壽豐鄉豐裡村豐正路二段,2
花蓮縣花蓮市主信里仁愛街,2
花蓮縣光復鄉中山路,2
花蓮縣瑞穗鄉民生街,2
花蓮縣花蓮市國華里博愛街,2
花蓮縣光復鄉自強路,2
花蓮縣鳳林鎮北林里平順路,2
花蓮縣玉里鎮花蓮縣玉里鎮興國路二段,2
花蓮縣吉安鄉勝安村北安街,2
花蓮縣光復鄉光華街,2
花蓮縣吉安鄉仁安村南海四街,2
花蓮縣鳳林鎮仁愛街,2
花蓮縣吉安鄉永興四街,2
花蓮縣秀林鄉台9丙,2
花蓮縣新城鄉太魯閣大橋南端,2
花蓮縣壽豐鄉壽豐村中華路一段,2
花蓮縣瑞穗鄉瑞美村中華路,2
花蓮縣鳳林鎮南平里平安路,2
花蓮縣花蓮市國興里介禮街,2
花蓮縣花蓮市大陳二村,2
花蓮縣花蓮市國裕里中央路四段,2
花蓮縣鳳林鎮長橋里中長路,2
花蓮縣鳳林鎮中科路,2
花蓮縣吉安鄉仁里村南濱路一段,2
花蓮縣花蓮市民生里明禮路,2
花蓮縣光復鄉大富村明德路,2
花蓮縣壽豐鄉溪口村豐坪路一段,2
花蓮縣玉里鎮國武里民安三街,2
花蓮縣新城鄉佳山基地外環道,2
花蓮縣鳳林鎮林榮里大雅街,2
花蓮縣花蓮市國華里建國路,2
花蓮縣花蓮市國魂里中山路,2
花蓮縣鳳林鎮南平里榮開路,2
花蓮縣光復鄉大全街42巷,2
花蓮縣玉里鎮復興街,2
花蓮縣吉安鄉無名路,2
花蓮縣吉安鄉北昌一街15巷,2
花蓮縣富里鄉永安街,2
花蓮縣玉里鎮中城里中山路二段,2
花蓮縣花蓮市主勤里博愛街,2
花蓮縣秀林鄉加灣路,2
花蓮縣光復鄉西富路,2
花蓮縣壽豐鄉-志學所轄區,2
花蓮縣花蓮市主學里上海街,2
花蓮縣秀林鄉佳民村精舍街,2
花蓮縣吉安鄉吉安村中央路三段,2
花蓮縣光復鄉大安村中山路二段,2
花蓮縣玉里鎮花193線,2
花蓮縣花蓮市國聯里國聯二路,2
花蓮縣新城鄉康樂村廣安二街,2
花蓮縣花蓮市林園一街,2
花蓮縣光復鄉大進村中山路一段,2
花蓮縣富里鄉東里村慶光路,2
花蓮縣吉安鄉南海九街,2
花蓮縣壽豐鄉平和三區路,2
花蓮縣花蓮市東興一街79巷,2
花蓮縣吉安鄉福興村舊村一街,2
花蓮縣花蓮市北濱路,2
花蓮縣花蓮市德安三街,2
花蓮縣吉安鄉福昌一街,2
花蓮縣花蓮市林森,2
花蓮縣壽豐鄉大同路,2
花蓮縣吉安鄉東里十五街,2
花蓮縣玉里鎮中城里復興街,2
花蓮縣新城鄉北埔村仁義街,2
花蓮縣光復鄉北富村中正路二段,2
花蓮縣花蓮市國富里國富十街,2
花蓮縣花蓮市主和里和平路,2
花蓮縣玉里鎮國武里民權街,2
花蓮縣富里鄉羅山村產業道路,2
花蓮縣富里鄉東里村大莊路,2
花蓮縣秀林鄉-池南所轄區,2
花蓮縣吉安鄉福興村中央路二段,2
花蓮縣壽豐鄉豐山村信義街,2
花蓮縣花蓮市花蓮市榮正街,2
花蓮縣花蓮市文復路,2
花蓮縣鳳林鎮鳳仁里中和路,2
花蓮縣新城鄉嘉里村航空站前路,2
花蓮縣新城鄉新城村信義路,2
花蓮縣鳳林鎮公園路,2
花蓮縣吉安鄉永興村永吉七街,2
花蓮縣花蓮市永安街102巷,2
花蓮縣壽豐鄉193,2
花蓮縣鳳林鎮平園路,2
花蓮縣壽豐鄉壽農路,2
花蓮縣吉安鄉永吉五街,2
花蓮縣新城鄉海星中學對面,2
花蓮縣壽豐鄉水璉段,2
花蓮縣花蓮市中順,2
花蓮縣花蓮市民權九街6巷,2
花蓮縣瑞穗鄉中正路,2
花蓮縣瑞穗鄉成功北路,2
花蓮縣豐濱鄉港口村花東海岸公路,2
花蓮縣花蓮市民意所,2
花蓮縣花蓮市193,2
花蓮縣吉安鄉宜昌村吉祥七街,2
花蓮縣秀林鄉錦文隧道內,2
花蓮縣鳳林鎮鳳智里中華路,2
花蓮縣壽豐鄉平和村中華路一段,2
花蓮縣秀林鄉和平208-33號,2
花蓮縣吉安鄉北安街98巷,2
花蓮縣秀林鄉秀林村,2
花蓮縣吉安鄉介仁街,2
花蓮縣花蓮市榮正街153巷,2
花蓮縣新城鄉新城村新城公墓前路,2
花蓮縣花蓮市國富十六街,2
花蓮縣吉安鄉太昌村七腳川溪防汛道路,2
花蓮縣花蓮市進豐街96巷,2
花蓮縣花蓮市花蓮市國聯二路,2
花蓮縣玉里鎮國武里中山路二段,2
花蓮縣光復鄉武昌街,2
花蓮縣花蓮市左倉街,2
花蓮縣花蓮市花蓮市中美路,2
花蓮縣新城鄉嘉里村嘉里一街,2
花蓮縣壽豐鄉中華路一段,2
花蓮縣富里鄉東里村湧泉路,2
花蓮縣瑞穗鄉,2
花蓮縣吉安鄉南山一街,2
花蓮縣光復鄉中學街,2
花蓮縣光復鄉大進村大進街,2
花蓮縣鳳林鎮平吉路,2
花蓮縣壽豐鄉池南村池南路五段,2
花蓮縣玉里鎮泰昌里五權街,2
花蓮縣花蓮市國富路,2
花蓮縣鳳林鎮平安路,2
花蓮縣瑞穗鄉成功南路,2
花蓮縣花蓮市國富七街,2
花蓮縣新城鄉中正路,2
花蓮縣吉安鄉華興一街,2
花蓮縣花蓮市重慶福町路,2
花蓮縣吉安鄉勝安村和平路,2
花蓮縣瑞穗鄉瑞祥村溫泉路三段,2
花蓮縣吉安鄉仁里村南埔四街,2
花蓮縣花蓮市長春街,2
花蓮縣玉里鎮信義路,2
花蓮縣吉安鄉南華村南華一街,2
花蓮縣花蓮市民光410號,2
花蓮縣新城鄉仁愛路,2
花蓮縣新城鄉嘉里三街120巷,2
花蓮縣光復鄉大進村中興路,2
花蓮縣壽豐鄉志學村大學路,2
花蓮縣吉安鄉光華村華中路,2
花蓮縣花蓮市花蓮縣殯儀館前,2
花蓮縣瑞穗鄉祥北路一段,2
花蓮縣鳳林鎮南平里平善路,2
花蓮縣吉安鄉復興四街,2
花蓮縣富里鄉學田村3鄰復興路,2
花蓮縣玉里鎮更生路,2
花蓮縣瑞穗鄉民生街2巷,2
花蓮縣玉里鎮國武里民國路,2
花蓮縣鳳林鎮大進東街,2
花蓮縣萬榮鄉萬森路,2
花蓮縣光復鄉大全街,2
花蓮縣豐濱鄉台11甲,2
花蓮縣新城鄉大漢村七星街79巷,2
花蓮縣吉安鄉慶豐村北安街,2
花蓮縣萬榮鄉花45,2
花蓮縣新城鄉北三棧119-6號,2
花蓮縣瑞穗鄉瑞美村中山路二段,2
花蓮縣花蓮市國興里建興街110巷,2
花蓮縣花蓮市美工六街47巷,2
花蓮縣吉安鄉仁里村吉豐路一段,2
花蓮縣花蓮市介壽4街,2
花蓮縣吉安鄉-鹽寮所轄區,2
花蓮縣鳳林鎮鳳禮里中正路二段,2
花蓮縣吉安鄉北安街161巷,2
花蓮縣壽豐鄉山邊路三段,2
花蓮縣花蓮市福建街135巷,2
花蓮縣花蓮市國富五街,2
花蓮縣花蓮市國盛7街,2
